university_id,source_url,discovery_depth,parent_url,link_url,link_text,link_type_hint,same_domain,keyword_match,confidence_level,requires_human_attention,blocking_status,notes,observed_at_utc
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,0,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,https://www.unibocconi.it/it/entrare-bocconi/summer-school,Summer School,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,Salta al contenuto principale,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,IT,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti,Panoramica,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/gualtiero-brugger,Gualtiero Brugger,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/pier-luigi-fabrizi,Pier Luigi Fabrizi,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/aldo-montesano,Aldo Montesano,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/fabrizio-onida,Fabrizio Onida,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/professori-emeriti/giorgio-sacerdoti,Giorgio Sacerdoti,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
it-unibocconi,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi,1,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti/concorsi#main-content,https://www.unibocconi.it/it/docenti-e-ricerca/docenti/reclutamento-docenti,Panoramica,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:20:17Z
