university_id,source_url,discovery_depth,parent_url,link_url,link_text,link_type_hint,same_domain,keyword_match,confidence_level,requires_human_attention,blocking_status,notes,observed_at_utc
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/events/maggio-al-museo-poleni,Scienza e tecnologiaMaggio al Museo PoleniAttività per tutte le etàMuseo Giovanni Poleni - Padovadal 17 maggio 2026 al 31 maggio 202613:00 - 17:00,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/events/congresso-di-ottica-e-optometria,Medicina e saluteCongresso di Ottica e OptometriaCongressoPalazzo del Bo - Padova18 maggio 202607:00 - 15:00,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/events/industria-e-design-del-videogioco-italia,Scienza e tecnologiaIndustria e design del videogioco in ItaliaLezionePalazzo Beldomandi - Padova18 maggio 202608:30 - 10:30,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,0,https://www.unipd.it/concorsi-selezioni-personale-docente,https://www.unipd.it/it/events/traces-forty-students-around-world,"Storia e culturaTraces of ""Forty"" - Students from around the worldVisite guidate tematiche a Palazzo del BoPalazzo del Bo - Padova18 maggio 202611:00 - 15:00",unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/lavora-con-noi,Lavora con noi,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/selezioni-personale-indeterminato,Per personale pta a tempo indeterminato,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/selezioni-personale-determinato,Per personale pta a tempo determinato,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/accoglienza-docenti-ricercatori-internazionali,Scopri di più,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/procedure-personale-docente,Reclutamento personale docente,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/concorsi-personale-tecnico-amministrativo,Personale tecnico amministrativo,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/concorsi-selezioni-dirigenti,Dirigenti,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/concorsi-selezioni-incarichi,Incarichi,competition_listing,yes,yes,medium,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/bandi-dipartimenti,Bandi delle strutture di Ateneo,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/altre-selezioni,Altre selezioni,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/bandi-gara-contratti,Bandi di gara e contratti,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
it-unipd,https://www.unipd.it/concorsi-selezioni-personale-docente,1,https://www.unipd.it/lavora-con-noi,https://www.unipd.it/albo-on-line,Albo online,unknown,yes,yes,low,yes,needs_human_review,Observed from bounded depth-1 same-domain keyword-relevant follow link.,2026-05-18T14:08:59Z
